195,-21,30,-512
197,-23,28,-511
199,-24,28,-507
201,-24,29,-507
203,-25,28,-511
204,-26,29,-509
206,-25,29,-508
208,-25,27,-511
210,-24,30,-509
212,-24,32,-512
215,-26,30,-514
216,-24,29,-510
218,-26,29,-506
220,-25,29,-506
222,-28,31,-510
224,-26,27,-513
226,-22,31,-510
227,-25,29,-511
229,-23,32,-512
231,-27,31,-511
233,-24,28,-510
235,-25,30,-513
237,-24,30,-513
238,-22,30,-512
240,-27,31,-512
242,-26,30,-513
244,-26,32,-511
246,-25,31,-515
247,-25,26,-511
249,-28,29,-514
251,-27,30,-511
253,-23,27,-508
256,-25,32,-508
258,-24,32,-511
259,-27,31,-511
261,-24,27,-512
263,-26,28,-508
265,-25,32,-512
267,-24,30,-509
269,-25,28,-509
270,-25,30,-514
272,-23,29,-511
274,-25,29,-513
276,-25,31,-511
278,-24,33,-509
280,-24,28,-512
281,-26,32,-510
283,-26,30,-510
285,-23,30,-511
287,-26,27,-510
289,-23,29,-511
290,-26,30,-512
292,-27,33,-512
294,-26,30,-512
296,-27,31,-510
299,-24,28,-510
301,-26,30,-510
302,-25,31,-511
304,-21,30,-511
306,-26,31,-510
308,-25,26,-513
310,-26,30,-508
312,-29,30,-513
313,-23,30,-510
315,-25,31,-508
317,-25,30,-510
319,-25,31,-511
321,-23,30,-510
323,-25,30,-509
324,-25,31,-511
326,-24,30,-511
328,-26,32,-512
330,-25,29,-512
332,-22,28,-511
334,-24,26,-510
335,-24,28,-510
337,-24,31,-511
339,-27,32,-508
342,-24,30,-514
344,-22,28,-508
345,-24,28,-510
347,-26,29,-513
349,-25,30,-509
351,-25,31,-510
353,-28,29,-509
355,-23,32,-512
356,-23,28,-511
358,-24,31,-513
360,-25,30,-511
362,-22,29,-512
364,-24,32,-511
366,-26,28,-509
367,-24,28,-510
369,-23,31,-510
371,-23,29,-508
373,-24,27,-508
375,-28,32,-510
377,-24,32,-512
378,-24,30,-511
380,-28,30,-511
382,-24,30,-511
385,-24,28,-508
387,-26,32,-512
389,-23,31,-514
390,-25,33,-512
392,-26,28,-510
394,-22,33,-512
396,-26,31,-510
398,-24,31,-509
399,-25,33,-510
401,-21,29,-508
403,-25,28,-508
405,-26,30,-509
407,-27,31,-513
409,-24,31,-511
410,-24,31,-511
412,-28,30,-510
414,-24,29,-510
416,-24,29,-510
418,-25,33,-508
420,-24,31,-510
421,-25,32,-510
423,-23,31,-510
425,-27,32,-511
428,-26,30,-510
430,-23,27,-509
432,-25,29,-510
433,-25,28,-509
435,-25,29,-510
437,-22,30,-511
439,-27,28,-511
441,-23,29,-512
442,-24,30,-512
444,-25,28,-515
446,-26,26,-509
448,-24,29,-512
450,-24,30,-509
452,-23,29,-510
453,-29,29,-509
455,-29,30,-510
457,-26,32,-509
459,-26,29,-511
461,-25,33,-509
463,-26,29,-511
464,-25,29,-512
466,-27,31,-511
468,-26,28,-511
471,-26,28,-510
473,-23,30,-510
475,-22,29,-512
476,-27,33,-510
478,-26,32,-511
480,-25,31,-512
482,-24,30,-511
484,-24,29,-511
486,-23,28,-507
487,-22,30,-508
489,-23,30,-510
491,-25,31,-510
493,-24,30,-508
495,-27,29,-511
496,-25,32,-512
498,-25,27,-509
500,-24,32,-510
502,-24,30,-510
504,-24,32,-509
506,-25,30,-513
507,-25,29,-511
509,-26,30,-511
512,-26,31,-506
514,-24,30,-509
516,-23,30,-509
518,-23,27,-508
519,-25,28,-510
521,-25,30,-509
523,-23,31,-511
525,-26,32,-507
527,-25,31,-510
529,-26,31,-510
530,-24,29,-510
532,-24,29,-510
534,-24,28,-510
536,-23,31,-511
538,-25,30,-512
540,-26,31,-510
541,-24,30,-512
543,-26,31,-508
545,-27,28,-509
547,-26,28,-511
549,-24,29,-511
550,-23,29,-507
552,-24,28,-512
555,-23,32,-513
557,-28,30,-509
559,-24,32,-513
561,-25,32,-513
562,-26,29,-509
564,-25,29,-507
566,-26,29,-510
568,-23,31,-511
570,-23,30,-507
572,-25,31,-509
573,-25,29,-508
575,-25,34,-512
577,-22,28,-510
579,-24,33,-511
581,-25,28,-510
583,-23,26,-507
584,-26,30,-510
586,-25,33,-509
588,-27,27,-509
590,-25,26,-511
592,-25,29,-510
594,-25,30,-511
595,-24,29,-512
598,-25,29,-513
600,-23,30,-510
602,-26,27,-509
604,-27,27,-513
605,-24,27,-510
607,-23,30,-511
609,-24,30,-511
Accel reponse timeout: 1
622,-26,32,-510
624,-26,30,-511
625,-27,33,-512
627,-24,29,-509
629,-26,30,-512
631,-25,30,-510
633,-25,29,-512
635,-25,31,-511
636,-25,32,-510
638,-26,28,-511
641,-24,32,-514
643,-25,30,-511
645,-25,29,-508
647,-26,31,-510
648,-24,32,-509
650,-22,29,-510
652,-24,28,-512
654,-26,27,-510
656,-24,30,-511
658,-26,30,-512
659,-25,32,-512
661,-25,29,-509
663,-24,30,-510
665,-25,31,-512
667,-25,31,-510
668,-24,29,-510
670,-24,31,-508
672,-23,28,-513
674,-26,31,-511
676,-25,31,-512
678,-23,31,-511
679,-27,32,-511
681,-25,31,-510
684,-27,30,-508
686,-25,29,-511
688,-24,31,-512
690,-25,30,-510
691,-27,31,-511
693,-25,32,-511
695,-25,31,-514
697,-24,29,-510
699,-28,29,-511
701,-26,26,-508
702,-24,31,-510
704,-23,27,-509
706,-23,29,-510
708,-24,31,-506
710,-25,32,-515
711,-25,29,-510
713,-24,29,-512
715,-25,30,-513
717,-24,28,-510
719,-23,30,-508
721,-24,31,-511
722,-23,30,-508
724,-26,31,-511
727,-25,29,-510
729,-26,32,-512
731,-23,28,-509
733,-26,30,-510
734,-25,29,-511
736,-25,30,-510
738,-25,29,-512
740,-21,30,-509
742,-24,30,-510
744,-24,33,-508
745,-25,31,-512
747,-25,27,-509
749,-26,30,-509
751,-23,31,-508
753,-26,28,-511
754,-25,26,-510
756,-24,29,-509
758,-26,32,-513
760,-25,31,-508
762,-26,29,-508
764,-26,32,-509
765,-23,32,-511
768,-27,29,-509
770,-26,28,-509
772,-25,26,-511
774,-22,30,-512
776,-28,30,-509
777,-25,31,-511
779,-24,31,-511
781,-26,31,-511
Accel reponse timeout: 2
794,-25,33,-511
796,-25,30,-513
797,-24,26,-508
799,-24,33,-509
801,-27,30,-509
803,-25,27,-508
805,-26,29,-508
807,-24,29,-508
808,-27,31,-509
811,-30,29,-512
813,-25,29,-515
815,-24,31,-511
817,-24,28,-509
819,-22,29,-507
820,-24,28,-512
822,-24,29,-513
824,-25,32,-514
826,-26,30,-511
828,-23,30,-510
829,-26,32,-510
831,-26,28,-508
833,-25,30,-510
835,-23,29,-511
837,-22,29,-513
839,-24,33,-509
840,-26,27,-510
842,-25,29,-511
844,-27,33,-509
846,-26,29,-510
848,-28,31,-509
850,-24,29,-510
851,-24,30,-510
854,-23,28,-513
856,-27,28,-512
858,-27,29,-512
860,-25,31,-514
862,-25,29,-509
863,-25,29,-512
865,-25,29,-510
867,-25,28,-510
869,-25,31,-512
871,-27,30,-512
873,-24,32,-505
874,-25,30,-509
876,-26,29,-510
878,-24,30,-507
880,-26,30,-512
882,-24,29,-511
884,-22,30,-511
885,-25,33,-512
887,-26,29,-507
889,-24,29,-510
891,-27,31,-512
893,-25,28,-512
894,-28,27,-509
897,-26,28,-512
899,-25,29,-510
901,-25,30,-511
903,-24,31,-508
905,-24,31,-513
906,-23,28,-508
908,-28,27,-511
910,-26,31,-508
912,-23,30,-509
914,-24,28,-509
916,-25,27,-511
917,-24,27,-510
919,-25,28,-510
921,-24,30,-508
923,-26,28,-510
925,-29,30,-512
927,-26,31,-511
928,-25,30,-512
930,-25,30,-511
932,-23,28,-512
934,-24,30,-508
936,-27,27,-505
939,-25,30,-510
940,-26,30,-510
942,-27,26,-506
944,-29,30,-512
946,-26,32,-510
948,-23,30,-513
949,-23,29,-512
951,-24,26,-511
953,-26,30,-509
955,-26,28,-511
957,-25,29,-512
959,-23,32,-509
960,-26,27,-512
962,-27,29,-510
964,-24,32,-510
966,-24,27,-510
968,-23,30,-505
970,-26,30,-512
971,-25,31,-510
973,-23,29,-510
975,-26,29,-510
977,-26,33,-508
979,-26,30,-511
982,-26,29,-510
983,-25,31,-509
985,-26,30,-513
987,-23,29,-511
989,-24,30,-510
991,-26,28,-512
992,-28,32,-509
994,-25,30,-512
996,-26,29,-511
998,-23,26,-511
Accel reponse timeout: 3
1011,-25,31,-509
1013,-23,31,-512
1015,-22,30,-510
1016,-28,30,-510
1018,-24,30,-508
1020,-23,31,-511
1022,-24,32,-511
1025,-27,28,-513
1027,-25,32,-511
1029,-23,31,-511
1030,-25,30,-512
1032,-25,27,-511
1034,-24,29,-509
1036,-28,28,-511
1038,-25,30,-512
1040,-27,32,-513
1042,-25,29,-511
1044,-28,30,-511
1045,-24,29,-511
1047,-23,27,-511
1049,-25,30,-512
1051,-26,30,-510
1053,-26,29,-509
1055,-25,29,-509
1057,-26,30,-510
1059,-25,26,-509
1060,-26,30,-508
1062,-23,29,-513
1064,-23,28,-511
1067,-23,32,-507
1069,-23,29,-510
1071,-24,31,-510
1073,-26,28,-512
1075,-27,31,-513
1076,-27,32,-510
1078,-22,29,-511
1080,-27,28,-510
1082,-27,30,-511
1084,-25,32,-511
1086,-24,28,-508
1088,-23,30,-508
1089,-24,27,-510
1091,-24,27,-511
1093,-25,31,-511
1095,-26,27,-511
1097,-25,28,-511
1099,-23,30,-510
1101,-22,28,-511
1103,-25,30,-509
1104,-25,28,-511
1106,-23,28,-512
1108,-22,30,-508
1111,-26,32,-515
